x,y,z
498.3582675800835,69.76165954842595,0.0
497.1771064169218,71.2496667796354,0.0
498.42600394190504,70.71415659459834,0.0
497.4994860802038,71.23715490892279,0.0
498.65794086422756,70.77497235649311,0.0
495.7750797431284,73.72839978931157,0.0
498.0301826051178,71.27958160638748,0.0
496.3395563824232,72.89862146045212,0.0
496.6309834832228,73.74466757775299,0.0
499.656086249859,70.50333429611155,0.0
496.8333416060725,73.23003008973883,0.0
496.8120101489236,73.93656774841773,0.0
496.9914607902226,73.73761005856494,0.0
497.44430428411926,72.42693417018297,0.0
497.2896511827315,73.02689418766839,0.0
497.0338202176248,74.19046486466863,0.0
498.237762370787,71.61611525850564,0.0
497.87057736623586,72.1245558322976,0.0
497.68739202110044,72.48800456012083,0.0
498.18520426353905,71.76678092323985,0.0
497.49686105117405,73.04906898826968,0.0
498.2293393798023,71.79229750328298,0.0
498.1158548523289,72.35426412743895,0.0
498.46622629241733,71.82620058426248,0.0
497.61736772115495,74.25772335432723,0.0
498.17754306787776,72.84120145334272,0.0
498.5936263589612,72.01033004611467,0.0
498.31685787398203,73.44836093722084,0.0
498.26809901794945,73.63360788888352,0.0
498.303663670717,73.79956616395911,0.0
498.7935517179858,73.15409805526573,0.0
498.8349391310253,73.2216468108231,0.0
499.0143112513142,72.9371690573738,0.0
498.8235077825337,73.63877982491141,0.0
499.8182564364406,72.66735471246677,0.0
499.71346319568346,74.05329846192853,0.0
500.0,73.23064973656524,0.0
499.773078861188,75.62663163251526,0.0
195.77914258174619,4.647883562040711,0.0
196.7017688520917,2.692687585993281,0.0
196.5972738743201,2.4961116959997254,0.0
196.3170321526266,2.4117686019028417,0.0
195.888270091831,4.0733653952952364,0.0
195.55959519424422,2.782685602740864,0.0
195.288685647347,2.2810263793462404,0.0
194.91640215601967,0.0,0.0
195.14021539589234,2.6273110200943917,0.0
194.9865611651124,2.553277736126569,0.0
194.90807847844647,2.5148359270977805,0.0
194.4524739681934,1.5131418539670038,0.0
194.27283638880758,1.3840951691673764,0.0
194.57304218203876,2.8429282078568097,0.0
194.0451595414683,1.5349029521236623,0.0
194.05720372843774,2.1375499139391074,0.0
194.1273765193763,2.448251143962965,0.0
194.35255524709484,2.8962931421907534,0.0
194.30074357679746,2.8138886501418714,0.0
193.6173926244202,1.7486061068359149,0.0
193.96268084244397,2.4546513716695584,0.0
194.2230348725588,3.131255149628198,0.0
194.65574403933215,3.6541431530242585,0.0
194.27647348958607,3.7895578449996803,0.0
193.02165209077762,2.9482659316029114,0.0
193.6866986970874,3.639710636751836,0.0
191.66746796788271,2.271949575725851,0.0
191.8228115749259,2.7082271459987206,0.0
194.12157630849998,4.499878441412197,0.0
194.5658449924874,4.831589539681436,0.0
193.13558859045463,4.246645393246262,0.0
191.4057617962973,3.4558500007781934,0.0
193.50229373594033,5.117147306092251,0.0
2.6050189947888214,236.4469207622525,0.0
3.2243112116707717,237.62215583964087,0.0
0.0,238.11964223368943,0.0
1.2662290760117878,238.17593158648842,0.0
0.5211759289065754,238.3688401902697,0.0
0.9232879800820659,238.42366910046897,0.0
2.361440937740919,238.45756011615183,0.0
1.6310018021312989,238.69928820022946,0.0
1.6171336121072883,238.85623479261176,0.0
1.7735766317808626,238.93995261814084,0.0
1.9424464285237308,239.04637814690278,0.0
1.0081436377706448,239.45121130208491,0.0
2.156122625963958,239.2522190182118,0.0
1.9340761937269024,239.54713876545807,0.0
1.9113177394730063,239.69807774410845,0.0
3.9358799211758058,239.21945512983643,0.0
2.7046234844005648,239.60565278451784,0.0
0.7096579614040976,240.24469600719044,0.0
3.149340701858891,239.6878346257354,0.0
2.8855234450081007,239.7852742396883,0.0
2.078117217176989,240.06652704526965,0.0
1.4034413572533433,240.24312790801983,0.0
3.871394560620092,239.61281868561423,0.0
2.9237291918756956,239.91319485975126,0.0
2.7040696805971236,240.07338348012985,0.0
2.690532519000338,240.0785210845787,0.0
2.462981473805401,240.3021754678586,0.0
2.779847798487736,240.30522226760775,0.0
2.19188707528907,240.62810718922856,0.0
2.1918395656561893,240.6530721066461,0.0
1.2665782205687481,240.91525751778508,0.0
3.4241212594690875,240.54507116422351,0.0
3.6825266746425696,240.49725120832034,0.0
2.931041359747588,240.95156870708468,0.0
2.994700410582349,241.1269656230889,0.0
1.5054084927004912,241.4616294147479,0.0
3.8411559538958224,241.31448139996402,0.0
332.0252523424155,497.1782853189738,0.0
332.77803455098467,497.8670893845919,0.0
332.8031873700696,499.28365244083693,0.0
333.14538491907473,497.51767703189574,0.0
333.46031407041534,495.81811973498793,0.0
333.1777739658062,499.7674680167116,0.0
333.4931128049423,498.4512640800395,0.0
333.8256443368297,498.2495500891594,0.0
334.02751465437717,496.9635993817921,0.0
334.5500689160179,496.6807906077001,0.0
334.3709195579941,498.4519971436671,0.0
334.56586163146596,498.14093674532234,0.0
334.6378250566471,497.8370363584187,0.0
334.4492632617159,499.9999999999999,0.0
334.69489934775055,498.4903537936968,0.0
334.8836614375902,497.8374025916302,0.0
334.8164522549944,498.73240789187565,0.0
334.86693380708186,498.38895140304186,0.0
335.08363289979206,498.2437651807999,0.0
335.13591213440276,499.035908578383,0.0
335.1923137766083,498.77765569229217,0.0
335.23721309875265,498.4489064851224,0.0
335.5979972063141,497.2443403789274,0.0
335.5143304250676,498.86088177987307,0.0
335.48011541999625,499.1495031905343,0.0
335.76017718624416,498.76257825921675,0.0
336.01062920911494,498.39049048855264,0.0
336.1322906608385,497.705912030013,0.0
336.2798611401332,498.23417281206974,0.0
336.3244340111696,498.43236312540694,0.0
336.41794293761984,498.16545103974164,0.0
336.611714299905,497.5941662247944,0.0
336.9384619432304,495.15207799925633,0.0
336.5938395251069,498.85761550986416,0.0
336.84306051335534,497.4549193885959,0.0
336.85500433843276,499.05895904821784,0.0
337.73075158000154,496.8314386086198,0.0
337.6782932763457,497.48055197068766,0.0
337.7362266285178,497.26553845794507,0.0
337.7731071914448,498.00161350390727,0.0
338.05003627751904,498.22886359380425,0.0
338.1934884948138,497.73017489714687,0.0
