time,x,y,z
0,250.0,250.0,20.0
0.1,250.0,250.0,20.0
0.2,250.0,250.0,20.0
0.30000000000000004,248.9783123231997,248.2806529462978,20.0
0.4,247.9566246463994,246.5613058925956,20.0
0.5,246.9349369695991,244.84195883889342,20.0
0.6,245.9132492927988,243.12261178519122,20.0
0.7,244.8915616159985,241.40326473148903,20.0
0.7999999999999999,243.86987393919821,239.68391767778684,20.0
0.8999999999999999,242.84818626239792,237.96457062408464,20.0
0.9999999999999999,241.82649858559762,236.24522357038245,20.0
1.0999999999999999,240.80481090879732,234.52587651668026,20.0
1.2,239.78312323199702,232.80652946297806,20.0
1.3,238.76143555519673,231.08718240927587,20.0
1.4000000000000001,237.73974787839643,229.36783535557367,20.0
1.5000000000000002,236.71806020159613,227.64848830187148,20.0
1.6000000000000003,235.69637252479583,225.9291412481693,20.0
1.7000000000000004,234.67468484799554,224.2097941944671,20.0
1.8000000000000005,233.65299717119524,222.4904471407649,20.0
1.9000000000000006,232.63130949439494,220.7711000870627,20.0
2.0000000000000004,231.60962181759464,219.0517530333605,20.0
2.1000000000000005,230.58793414079435,217.33240597965832,20.0
2.2000000000000006,229.56624646399405,215.61305892595612,20.0
2.3000000000000007,228.54455878719375,213.89371187225393,20.0
2.400000000000001,227.52287111039345,212.17436481855174,20.0
2.500000000000001,226.50118343359316,210.45501776484954,20.0
2.600000000000001,225.47949575679286,208.73567071114735,20.0
2.700000000000001,224.45780807999256,207.01632365744516,20.0
2.800000000000001,223.43612040319226,205.29697660374296,20.0
2.9000000000000012,222.41443272639196,203.57762955004077,20.0
3.0000000000000013,221.39274504959167,201.85828249633857,20.0
3.1000000000000014,220.37105737279137,200.13893544263638,20.0
3.2000000000000015,219.34936969599107,198.4195883889342,20.0
3.3000000000000016,218.32768201919077,196.700241335232,20.0
3.4000000000000017,217.30599434239048,194.9808942815298,20.0
3.5000000000000018,216.28430666559018,193.2615472278276,20.0
3.600000000000002,215.26261898878988,191.5422001741254,20.0
3.700000000000002,214.24093131198958,189.82285312042322,20.0
3.800000000000002,213.2192436351893,188.10350606672102,20.0
3.900000000000002,212.197555958389,186.38415901301883,20.0
4.000000000000002,211.1758682815887,184.66481195931664,20.0
4.100000000000001,210.1541806047884,182.94546490561444,20.0
4.200000000000001,209.1324929279881,181.22611785191225,20.0
4.300000000000001,208.1108052511878,179.50677079821006,20.0
4.4,207.0891175743875,177.78742374450786,20.0
4.5,206.0674298975872,176.06807669080567,20.0
4.6,205.0457422207869,174.34872963710347,20.0
4.699999999999999,204.0240545439866,172.62938258340128,20.0
4.799999999999999,203.0023668671863,170.9100355296991,20.0
4.899999999999999,201.980679190386,169.1906884759969,20.0
4.999999999999998,200.95899151358572,167.4713414222947,20.0
5.099999999999998,199.93730383678542,165.7519943685925,20.0
5.1999999999999975,198.91561615998512,164.0326473148903,20.0
5.299999999999997,197.89392848318482,162.31330026118812,20.0
5.399999999999997,196.87224080638453,160.59395320748592,20.0
5.4999999999999964,195.85055312958423,158.87460615378373,20.0
5.599999999999996,194.82886545278393,157.15525910008154,20.0
5.699999999999996,193.80717777598363,155.43591204637934,20.0
5.799999999999995,192.78549009918333,153.71656499267715,20.0
5.899999999999995,191.76380242238304,151.99721793897496,20.0
5.999999999999995,190.74211474558274,150.27787088527276,20.0
6.099999999999994,189.72042706878244,148.55852383157057,20.0
6.199999999999994,188.69873939198214,146.83917677786837,20.0
6.299999999999994,187.67705171518185,145.11982972416618,20.0
6.399999999999993,186.65536403838155,143.400482670464,20.0
6.499999999999993,185.63367636158125,141.6811356167618,20.0
6.5999999999999925,184.61198868478095,139.9617885630596,20.0
6.699999999999992,183.59030100798066,138.2424415093574,20.0
6.799999999999992,182.56861333118036,136.5230944556552,20.0
6.8999999999999915,181.54692565438006,134.80374740195302,20.0
6.999999999999991,180.52523797757976,133.08440034825082,20.0
7.099999999999991,179.50355030077947,131.36505329454863,20.0
7.19999999999999,178.48186262397914,129.64570624084644,20.0
7.29999999999999,177.4601749471788,127.92635918714426,20.0
7.39999999999999,176.43848727037852,126.20701213344208,20.0
7.499999999999989,175.41679959357822,124.4876650797399,20.0
7.599999999999989,174.3951119167779,122.76831802603772,20.0
7.699999999999989,173.3734242399776,121.04897097233554,20.0
7.799999999999988,172.35173656317727,119.32962391863336,20.0
7.899999999999988,171.33004888637697,117.61027686493118,20.0
7.999999999999988,170.30836120957667,115.890929811229,20.0
8.099999999999987,169.28667353277635,114.17158275752682,20.0
8.199999999999987,168.26498585597602,112.45223570382464,20.0
8.299999999999986,167.24329817917572,110.73288865012246,20.0
8.399999999999986,166.22161050237543,109.01354159642028,20.0
8.499999999999986,165.19992282557513,107.2941945427181,20.0
8.599999999999985,164.1782351487748,105.57484748901592,20.0
8.699999999999985,163.15654747197448,103.85550043531374,20.0
8.799999999999985,162.13485979517418,102.13615338161156,20.0
8.899999999999984,161.11317211837388,100.41680632790938,20.0
8.999999999999984,160.09148444157358,98.6974592742072,20.0
9.099999999999984,159.06979676477326,96.97811222050503,20.0
9.199999999999983,158.04810908797296,95.25876516680285,20.0
9.299999999999983,157.02642141117263,93.53941811310067,20.0
9.399999999999983,156.00473373437234,91.82007105939849,20.0
9.499999999999982,154.983046057572,90.1007240056963,20.0
9.599999999999982,153.9613583807717,88.38137695199413,20.0
9.699999999999982,152.9396707039714,86.66202989829195,20.0
9.799999999999981,151.9179830271711,84.94268284458977,20.0
9.89999999999998,150.8962953503708,83.22333579088759,20.0
9.99999999999998,149.8746076735705,81.50398873718541,20.0
