x,y,z
500.0000000000001,1.311536510573974,0.0
499.0825995748801,1.8254293108857649,0.0
498.00815986573633,2.358058276276415,0.0
499.01691423665864,1.2058837823343271,0.0
498.645999995606,1.0724270015656372,0.0
498.064222393649,1.5113612299317847,0.0
496.92918742032424,2.502294679062156,0.0
497.36419975472637,1.5338815048547283,0.0
498.3051057785847,0.0916082227453846,0.0
496.54988782544496,2.1305228959703215,0.0
496.4070398177777,2.0999091190110204,0.0
496.6421558378321,1.4389122269534704,0.0
496.09275701511245,1.9864225696458044,0.0
496.2766758569631,1.697457813530645,0.0
495.6818925572853,2.3553953060226758,0.0
495.47017059951736,2.595390203754308,0.0
496.41404708840497,1.2027252987057286,0.0
495.97376729305785,1.6526862745768063,0.0
495.79824547149434,1.8336762410821328,0.0
496.9494030910272,0.0,0.0
495.56822152257973,1.8536768356596371,0.0
495.3215655543318,2.1258694911798215,0.0
495.16913305822743,2.1911984102766793,0.0
495.4197898652152,1.737029255378053,0.0
496.00785706091733,0.511186806556152,0.0
495.9781499678485,0.457056997455324,0.0
495.7434527143286,0.9161603141953772,0.0
495.58323436776584,1.0125473078990976,0.0
495.39812434844276,0.9906093474564975,0.0
495.1494283766845,1.7317129593693443,0.0
495.15947030372155,0.8647584055615914,0.0
495.024637816153,1.155630016831319,0.0
494.58979077935516,2.622845561265033,0.0
494.68573449819064,0.6359834861434654,0.0
494.4369179396869,1.234092611218554,0.0
494.4218740426755,1.1991431418217902,0.0
494.06844660992533,1.2483749306180791,0.0
493.6278871117959,1.4305166978152983,0.0
493.55561199714396,1.9321724719984639,0.0
492.8514809081542,1.9747783831877697,0.0
157.74840792860257,325.19898092736696,0.0
161.046503741337,326.4417979909632,0.0
160.75002872695975,326.36202847132085,0.0
159.94445548817038,326.6755716767228,0.0
159.33859664811288,327.4373069723473,0.0
159.50011191160584,327.834308985604,0.0
159.70036063671245,328.29998341897937,0.0
158.80138282735678,326.66689333177544,0.0
158.69292716024987,326.4324533422303,0.0
159.16020248612085,327.566433267036,0.0
158.7920977948637,326.93573211736265,0.0
159.17335898932672,327.7911483723966,0.0
158.5955055471696,326.96380315736377,0.0
158.71149110380466,327.2163018887392,0.0
158.45841614322066,327.1930649476699,0.0
158.10703737569975,326.70825035948275,0.0
157.97508980303297,327.06781112183177,0.0
157.9471743742491,327.1475178425643,0.0
157.77307782633955,327.6905938838408,0.0
156.92186134649887,326.2471864184052,0.0
157.10380183499439,326.93311996790044,0.0
156.48355084800724,326.25622553023993,0.0
156.309625845262,326.13800815815046,0.0
157.30934324687183,327.74822372793165,0.0
156.84204291105698,327.4076949722359,0.0
157.1466472136237,327.9687459127195,0.0
156.85658232243915,327.76218918645793,0.0
156.56960113971218,327.3505829104756,0.0
155.1455299425706,326.293148274049,0.0
155.72809301656275,327.3841553800394,0.0
156.10845728982926,327.95850628335126,0.0
154.92038948052445,326.6806067902172,0.0
153.60847415977696,326.94035785035754,0.0
154.1629962683475,329.3948890890817,0.0
199.77885728419886,335.7789225721233,0.0
201.70436894140508,335.86208972789944,0.0
200.9397153854492,337.66418413657277,0.0
201.18366309419656,337.23396498994873,0.0
201.4291915088914,336.8000226454238,0.0
201.4949302170068,337.1372390174799,0.0
201.79598839136113,336.6332304269515,0.0
202.2081894494737,336.06215934451257,0.0
201.8423286820792,336.8613096821908,0.0
201.23958426707733,338.16515866096057,0.0
201.71973455350167,337.2643634195205,0.0
201.73254477742864,338.29671956261456,0.0
202.2955889519178,337.2311015451086,0.0
202.0882053708911,337.7216256275863,0.0
202.76348983947813,337.6842770276965,0.0
202.89392881697012,337.6217338356104,0.0
202.95509794420497,337.7381132844734,0.0
202.7174141215845,338.33067532095254,0.0
202.51192656879968,338.86523353001166,0.0
202.5595767902988,338.8240599180031,0.0
202.6532303917502,338.6164186132164,0.0
203.112125476136,337.84817235414255,0.0
202.9618600945736,338.2396417349823,0.0
203.4117050335914,337.2446126867142,0.0
202.69192113693325,339.2990111916374,0.0
203.72923112049511,337.33130031141684,0.0
203.55561096524312,337.85739186391754,0.0
204.08232561621352,337.39079089928913,0.0
204.19692913576847,337.4039294277789,0.0
203.87047015184146,338.7291008061575,0.0
204.66885001888568,336.7269474441703,0.0
205.0347521634599,336.8477824321716,0.0
204.92390038079157,337.68718225685524,0.0
204.825928878574,338.42697197027104,0.0
204.9907810573851,338.6674011903174,0.0
205.44364729985475,337.64181252416324,0.0
206.0876234054867,337.50892710919686,0.0
0.0,498.79140018865087,0.0
1.0643941767590759,498.4041684384832,0.0
2.5142813685271603,498.3031622504869,0.0
2.8260852370080025,498.4272446202226,0.0
2.66659894797594,498.62588568596846,0.0
3.4705157107725038,498.2511604219683,0.0
3.522210745184773,498.35967063265406,0.0
4.156676990820896,498.04781503705595,0.0
4.746758483142655,497.9137713191174,0.0
3.1282819444589105,498.76413536410604,0.0
6.317017108428469,497.12879085659347,0.0
4.106478414177661,498.40444697017716,0.0
4.631751707831255,498.52927406652026,0.0
4.9452825683525825,498.40263066905146,0.0
4.901953284254912,498.58526466962206,0.0
5.277543553033115,498.39200424759997,0.0
5.159135075157972,498.4684355639316,0.0
5.860703296263536,498.19239668995374,0.0
5.853984972873927,498.22353981677617,0.0
6.218346002445307,498.08176333737686,0.0
5.931533469651584,498.24875822112733,0.0
4.978066822474925,498.78576192770817,0.0
3.2489003582819587,499.8067341179229,0.0
4.9082281243660875,499.01856663388645,0.0
7.42811610281624,497.80216915393225,0.0
6.511236997862158,498.3585745550498,0.0
5.919318180176991,498.71599207608364,0.0
3.8710017680263498,499.81645839024304,0.0
5.624692920862984,499.0927864591782,0.0
3.9982881390715486,500.0,0.0
6.503178623595729,498.7182454381982,0.0
6.476620754185314,498.75695484474227,0.0
6.848756689159408,498.55806950244283,0.0
5.78607630538841,499.264129282457,0.0
7.598936174609938,498.288342439577,0.0
5.674318426313718,499.5037960497538,0.0
5.720446291464731,499.84774292750876,0.0
7.361788707844208,499.0089534603129,0.0
8.657560446679536,499.6222348312087,0.0
