timestamp,x,y,z
0,500.0,500.0,20.0
0.1,500.0,500.0,20.0
0.2,500.0,500.0,20.0
0.30000000000000004,501.90168169727525,499.3806400705177,20.0
0.4,503.8033633945505,498.7612801410354,20.0
0.5,505.70504509182575,498.1419202115531,20.0
0.6,507.606726789101,497.5225602820708,20.0
0.7,509.50840848637625,496.9032003525885,20.0
0.7999999999999999,511.4100901836515,496.2838404231062,20.0
0.8999999999999999,513.3117718809267,495.6644804936239,20.0
0.9999999999999999,515.2134535782019,495.0451205641416,20.0
1.0999999999999999,517.1151352754771,494.4257606346593,20.0
1.2,519.0168169727523,493.806400705177,20.0
1.3,520.9184986700275,493.1870407756947,20.0
1.4000000000000001,522.8201803673027,492.5676808462124,20.0
1.5000000000000002,524.7218620645779,491.9483209167301,20.0
1.6000000000000003,526.623543761853,491.3289609872478,20.0
1.7000000000000004,528.5252254591283,490.7096010577655,20.0
1.8000000000000005,530.4269071564034,490.0902411282832,20.0
1.9000000000000006,532.3285888536786,489.4708811988009,20.0
2.0000000000000004,534.2302705509538,488.85152126931854,20.0
2.1000000000000005,536.131952248229,488.23216133983624,20.0
2.2000000000000006,538.0336339455042,487.61280141035394,20.0
2.3000000000000007,539.9353156427794,486.99344148087164,20.0
2.400000000000001,541.8369973400546,486.37408155138934,20.0
2.500000000000001,543.7386790373298,485.754721621907,20.0
2.600000000000001,545.640360734605,485.1353616924247,20.0
2.700000000000001,547.5420424318802,484.5160017629424,20.0
2.800000000000001,549.4437241291554,483.8966418334601,20.0
2.9000000000000012,551.3454058264306,483.2772819039777,20.0
3.0000000000000013,553.2470875237058,482.6579219744954,20.0
3.1000000000000014,555.148769220981,482.0385620450131,20.0
3.2000000000000015,557.0504509182562,481.4192021155308,20.0
3.3000000000000016,558.9521326155314,480.7998421860485,20.0
3.4000000000000017,560.8538143128065,480.18048225656617,20.0
3.5000000000000018,562.7554960100817,479.56112232708387,20.0
3.600000000000002,564.4755654379926,479.00091181388285,20.0
3.700000000000002,566.2998847837677,478.1812418042871,20.0
3.800000000000002,568.1242041295427,477.3615717946913,20.0
3.900000000000002,569.9485234753178,476.54190178509555,20.0
4.000000000000002,571.7728428210928,475.7222317754998,20.0
4.100000000000001,573.5971621668679,474.902561765904,20.0
4.200000000000001,575.4214815126429,474.08289175630824,20.0
4.300000000000001,577.245800858418,473.2632217467125,20.0
4.4,579.070120204193,472.4435517371167,20.0
4.5,580.8944395499681,471.62388172752094,20.0
4.6,582.7187588957431,470.80421171792517,20.0
4.699999999999999,584.5430782415182,469.9845417083294,20.0
4.799999999999999,586.3673975872932,469.16487169873363,20.0
4.899999999999999,588.1917169330683,468.34520168913787,20.0
4.999999999999998,590.0160362788433,467.5255316795421,20.0
5.099999999999998,591.8403556246184,466.70586166994633,20.0
5.1999999999999975,593.6646749703934,465.88619166035056,20.0
5.299999999999997,595.4889943161685,465.0665216507548,20.0
5.399999999999997,597.3133136619435,464.246851641159,20.0
5.4999999999999964,599.1376330077186,463.42718163156326,20.0
5.599999999999996,600.9619523534936,462.6075116219675,20.0
5.699999999999996,602.7862716992687,461.7878416123717,20.0
5.799999999999995,604.6105910450437,460.96817160277595,20.0
5.899999999999995,606.4349103908188,460.1485015931802,20.0
5.999999999999995,608.2592297365939,459.3288315835844,20.0
6.099999999999994,610.0835490823689,458.50916157398865,20.0
6.199999999999994,611.907868428144,457.6894915643929,20.0
6.299999999999994,613.732187773919,456.8698215547971,20.0
6.399999999999993,615.5565071196941,456.05015154520135,20.0
6.499999999999993,617.3808264654691,455.2304815356056,20.0
6.5999999999999925,619.2051458112442,454.4108115260098,20.0
6.699999999999992,621.0294651570192,453.59114151641404,20.0
6.799999999999992,622.8537845027943,452.7714715068183,20.0
6.8999999999999915,624.6781038485693,451.9518014972225,20.0
6.999999999999991,626.5024231943444,451.13213148762674,20.0
7.099999999999991,628.3267425401194,450.31246147803097,20.0
7.19999999999999,630.1510618858945,449.4927914684352,20.0
7.29999999999999,631.9753812316695,448.67312145883943,20.0
7.39999999999999,633.7997005774446,447.85345144924366,20.0
7.499999999999989,635.6240199232196,447.0337814396479,20.0
7.599999999999989,637.4483392689947,446.2141114300521,20.0
7.699999999999989,639.2726586147697,445.39444142045636,20.0
7.799999999999988,641.0969779605448,444.5747714108606,20.0
7.899999999999988,642.9212973063198,443.7551014012648,20.0
7.999999999999988,644.7456166520949,442.93543139166906,20.0
8.099999999999987,646.56993599787,442.1157613820733,20.0
8.199999999999987,648.394255343645,441.2960913724775,20.0
8.299999999999986,650.21857468942,440.47642136288175,20.0
8.399999999999986,652.0428940351951,439.656751353286,20.0
8.499999999999986,653.8672133809702,438.8370813436902,20.0
8.599999999999985,655.6915327267452,438.01741133409445,20.0
8.699999999999985,657.5158520725203,437.1977413244987,20.0
8.799999999999985,659.3401714182953,436.3780713149029,20.0
8.899999999999984,661.1644907640704,435.55840130530714,20.0
8.999999999999984,662.9888101098454,434.7387312957114,20.0
9.099999999999984,664.8131294556205,433.9190612861156,20.0
9.199999999999983,666.6374488013955,433.09939127651984,20.0
9.299999999999983,668.4617681471706,432.27972126692407,20.0
9.399999999999983,670.2860874929456,431.4600512573283,20.0
9.499999999999982,672.1104068387207,430.64038124773253,20.0
9.599999999999982,673.9347261844957,429.82071123813677,20.0
9.699999999999982,675.7590455302708,429.001041228541,20.0
9.799999999999981,677.5833648760458,428.18137121894523,20.0
9.89999999999998,679.4076842218209,427.36170120934946,20.0
9.99999999999998,681.2320035675959,426.5420311997537,20.0
10.09999999999998,683.056322913371,425.7223611901579,20.0
