Run ID,Algorithm,Scenario,Num Devices,Instance ID,Repetition,Path Length (L),Packets Expected,Packets Received,Avg Latency (s),Avg Throughput (pkt/s),Energy Consumed (J),Mission Duration (s)
469,CRL-U,custom_hybrid,149,8,1,7160.121598236795,71130,26917,246.7047282385463,56.1226830133157,285,479.6099999997088
470,CRL-U,custom_hybrid,149,9,1,10251.614615982606,95122,46715,336.8843262333183,70.23755826196407,409,665.0999999995402
471,CRL-U,factory,149,1,1,2894.9482600310434,32512,10719,100.44595391363288,47.91685292804114,116,223.69999999994153
472,CRL-U,factory,149,10,1,3367.4377458230542,37697,12965,109.18070960280085,51.43820670503604,134,252.04999999991574
473,CRL-U,factory,149,2,1,4366.022670196121,44418,14965,154.8518376211038,47.96935602784452,174,311.9699999998613
474,CRL-U,factory,149,3,1,4914.031947368189,51405,16369,168.91769747690674,47.46701464407135,195,344.84999999983137
475,CRL-U,factory,149,4,1,6554.535972146009,66156,19575,225.12659003822316,44.15944775313887,261,443.27999999974185
476,CRL-U,factory,149,5,1,8982.168061790298,86144,40511,258.7882836758593,68.78629401980994,358,588.9399999996094
477,CRL-U,factory,149,6,1,3565.4543945036644,39336,11430,111.05665791777746,43.306937445550396,142,263.92999999990496
478,CRL-U,factory,149,7,1,4333.2820666026855,46052,16456,159.88815021875473,53.083870967765385,172,309.99999999986306
479,CRL-U,factory,149,8,1,13914.98691662012,131535,71625,460.26747643943196,80.94134930506657,555,884.8999999993403
480,CRL-U,factory,149,9,1,3706.016323527805,36897,14420,114.89374479890245,52.94268825496728,147,272.3699999998973
481,CRL-U,forest,149,1,1,6550.09858060452,65973,21075,256.48262158946983,47.57228956459734,261,443.0099999997421
482,CRL-U,forest,149,10,1,6300.74624121744,63209,19439,246.17518442298447,45.412919051538594,251,428.0499999997557
483,CRL-U,forest,149,2,1,6168.655846144193,62554,19486,239.6361213177913,46.381986099235924,246,420.1199999997629
484,CRL-U,forest,149,3,1,6913.893015074486,69096,20835,272.43331413476443,44.82187419329759,276,464.83999999972224
485,CRL-U,forest,149,4,1,6253.66612432968,62946,18682,245.702288834091,43.934904284865766,250,425.2199999997583
486,CRL-U,forest,149,5,1,5918.505841937281,59984,18300,233.25010928954885,45.171800947892216,236,405.11999999977655
487,CRL-U,forest,149,6,1,6538.53000846244,65643,20100,255.8938308456799,45.4422137819038,261,442.3199999997427
