x,y,z
0.0,0.0,20.0
0.0,0.0,0.25
0.0,0.0,0.5
0.0,0.0,0.75
0.0,0.0,1.0
0.0,0.0,1.25
0.0,0.0,1.5
0.0,0.0,1.75
0.0,0.0,2.0
0.0,0.0,2.25
0.0,0.0,2.5
0.0,0.0,2.75
0.0,0.0,3.0
0.0,0.0,3.25
0.0,0.0,3.5
0.0,0.0,3.75
0.0,0.0,4.0
0.0,0.0,4.25
0.0,0.0,4.5
0.0,0.0,4.75
0.0,0.0,5.0
0.0,0.0,5.25
0.0,0.0,5.5
0.0,0.0,5.75
0.0,0.0,6.0
0.0,0.0,6.25
0.0,0.0,6.5
0.0,0.0,6.75
0.0,0.0,7.0
0.0,0.0,7.25
0.0,0.0,7.5
0.0,0.0,7.75
0.0,0.0,8.0
0.0,0.0,8.25
0.0,0.0,8.5
0.0,0.0,8.75
0.0,0.0,9.0
0.0,0.0,9.25
0.0,0.0,9.5
0.0,0.0,9.75
0.0,0.0,10.0
0.0,0.0,10.25
0.0,0.0,10.5
0.0,0.0,10.75
0.0,0.0,11.0
0.0,0.0,11.25
0.0,0.0,11.5
0.0,0.0,11.75
0.0,0.0,12.0
0.0,0.0,12.25
0.0,0.0,12.5
0.0,0.0,12.75
0.0,0.0,13.0
0.0,0.0,13.25
0.0,0.0,13.5
0.0,0.0,13.75
0.0,0.0,14.0
0.0,0.0,14.25
0.0,0.0,14.5
0.0,0.0,14.75
0.0,0.0,15.0
0.0,0.0,15.25
0.0,0.0,15.5
0.0,0.0,15.75
0.0,0.0,16.0
0.0,0.0,16.25
0.0,0.0,16.5
0.0,0.0,16.75
0.0,0.0,17.0
0.0,0.0,17.25
0.0,0.0,17.5
0.0,0.0,17.75
0.0,0.0,18.0
0.0,0.0,18.25
0.0,0.0,18.5
0.0,0.0,18.75
0.0,0.0,19.0
0.0,0.0,19.25
0.0,0.0,19.5
0.04109835839173844,0.24659015035043064,19.502054917919587
0.08219671678347687,0.4931803007008613,19.504109835839174
0.1232950751752153,0.7397704510512919,19.50616475375876
0.16439343356695374,0.9863606014017225,19.508219671678347
0.2054917919586922,1.2329507517521532,19.510274589597934
0.24659015035043064,1.4795409021025838,19.51232950751752
0.28768850874216906,1.7261310524530145,19.514384425437107
0.3287868671339075,1.972721202803445,19.516439343356694
0.3698852255256459,2.2193113531538757,19.51849426127628
0.4109835839173843,2.4659015035043064,19.520549179195868
0.4520819423091228,2.712491653854737,19.522604097115455
0.4931803007008612,2.9590818042051676,19.52465901503504
0.5342786590925996,3.2056719545555983,19.526713932954628
0.5753770174843381,3.452262104906029,19.528768850874215
0.6164753758760766,3.6988522552564596,19.5308237687938
0.6575737342678151,3.94544240560689,19.53287868671339
0.6986720926595535,4.192032555957321,19.534933604632975
0.739770451051292,4.4386227063077515,19.536988522552562
0.7808688094430305,4.6852128566581825,19.53904344047215
0.821967167834769,4.931803007008613,19.541098358391736
0.8630655262265075,5.178393157359043,19.543153276311322
0.9041638846182459,5.424983307709473,19.54520819423091
0.9452622430099844,5.671573458059903,19.547263112150496
0.9863606014017229,5.9181636084103335,19.549318030070083
1.0274589597934614,6.164753758760764,19.55137294798967
1.0685573181851997,6.411343909111194,19.553427865909256
1.109655676576938,6.657934059461624,19.555482783828843
1.1507540349686765,6.904524209812054,19.55753770174843
1.1918523933604148,7.1511143601624845,19.559592619668017
1.2329507517521532,7.397704510512915,19.561647537587604
1.2740491101438915,7.644294660863345,19.56370245550719
1.31514746853563,7.890884811213775,19.565757373426777
1.3562458269273683,8.137474961564205,19.567812291346364
1.3973441853191066,8.384065111914635,19.56986720926595
1.438442543710845,8.630655262265066,19.571922127185537
1.4795409021025834,8.877245412615496,19.573977045105124
1.5206392604943217,9.123835562965926,19.57603196302471
1.56173761888606,9.370425713316356,19.578086880944298
1.6028359772777985,9.617015863666786,19.580141798863885
1.6439343356695368,9.863606014017217,19.58219671678347
1.6850326940612752,10.110196164367647,19.584251634703058
1.7261310524530136,10.356786314718077,19.586306552622645
1.767229410844752,10.603376465068507,19.58836147054223
1.8083277692364903,10.849966615418937,19.59041638846182
1.8494261276282287,11.096556765769368,19.592471306381405
1.890524486019967,11.343146916119798,19.594526224300992
1.9316228444117054,11.589737066470228,19.59658114222058
1.9727212028034438,11.836327216820658,19.598636060140166
2.013819561195182,12.082917367171088,19.600690978059752
2.0549179195869205,12.329507517521519,19.60274589597934
2.096016277978659,12.576097667871949,19.604800813898926
2.1371146363703972,12.822687818222379,19.606855731818513
2.1782129947621356,13.069277968572809,19.6089106497381
2.219311353153874,13.31586811892324,19.610965567657686
2.2604097115456123,13.56245826927367,19.613020485577273
2.3015080699373507,13.8090484196241,19.61507540349686
2.342606428329089,14.05563856997453,19.617130321416447
2.3837047867208274,14.30222872032496,19.619185239336034
2.424803145112566,14.54881887067539,19.62124015725562
2.465901503504304,14.79540902102582,19.623295075175207
2.5069998618960425,15.04199917137625,19.625349993094794
2.548098220287781,15.28858932172668,19.62740491101438
2.5891965786795192,15.535179472077111,19.629459828933967
2.6302949370712576,15.781769622427541,19.631514746853554
2.671393295462996,16.02835977277797,19.63356966477314
2.7124916538547343,16.274949923128403,19.635624582692728
2.7535900122464727,16.521540073478835,19.637679500612315
2.794688370638211,16.768130223829267,19.6397344185319
2.8357867290299494,17.0147203741797,19.641789336451488
2.876885087421688,17.26131052453013,19.643844254371075
2.917983445813426,17.507900674880563,19.64589917229066
2.9590818042051645,17.754490825230995,19.64795409021025
3.000180162596903,18.001080975581427,19.650009008129835
3.0412785209886413,18.24767112593186,19.652063926049422
3.0823768793803796,18.49426127628229,19.65411884396901
3.123475237772118,18.740851426632723,19.656173761888596
