x,y,z
243.96772739148628,254.02169154674928,19.51357495437007
243.7597179911927,254.1603705656027,19.5140430562449
243.55170859089912,254.29904958445613,19.51451115811973
243.34369919060555,254.43772860330955,19.51497925999456
243.13568979031197,254.57640762216298,19.51544736186939
242.9276803900184,254.7150866410164,19.51591546374422
242.71967098972482,254.85376565986982,19.51638356561905
242.51166158943124,254.99244467872325,19.51685166749388
242.30365218913767,255.13112369757667,19.51731976936871
242.0956427888441,255.2698027164301,19.51778787124354
241.8876333885505,255.40848173528352,19.51825597311837
241.67962398825694,255.54716075413694,19.5187240749932
241.47161458796336,255.68583977299036,19.51919217686803
241.26360518766978,255.8245187918438,19.51966027874286
241.0555957873762,255.9631978106972,19.52012838061769
240.84758638708263,256.10187682955063,19.52059648249252
240.63957698678905,256.24055584840403,19.521064584367352
240.43156758649548,256.3792348672574,19.521532686242182
240.2235581862019,256.5179138861108,19.522000788117012
240.01554878590832,256.6565929049642,19.522468889991842
239.80753938561475,256.7952719238176,19.522936991866672
239.59952998532117,256.933950942671,19.523405093741502
239.3915205850276,257.0726299615244,19.523873195616332
239.18351118473402,257.2113089803778,19.524341297491162
238.97550178444044,257.3499879992312,19.524809399365992
238.76749238414686,257.4886670180846,19.525277501240822
238.5594829838533,257.627346036938,19.525745603115652
238.3514735835597,257.7660250557914,19.526213704990482
238.14346418326613,257.90470407464477,19.526681806865312
237.93545478297256,258.04338309349816,19.527149908740142
237.72744538267898,258.18206211235156,19.527618010614972
237.5194359823854,258.32074113120495,19.528086112489802
237.31142658209183,258.45942015005835,19.528554214364632
237.10341718179825,258.59809916891174,19.529022316239462
236.89540778150467,258.73677818776514,19.529490418114293
236.6873983812111,258.87545720661853,19.529958519989123
236.47938898091752,259.01413622547193,19.530426621863953
236.27137958062394,259.1528152443253,19.530894723738783
236.06337018033037,259.2914942631787,19.531362825613613
235.8553607800368,259.4301732820321,19.531830927488443
235.6473513797432,259.5688523008855,19.532299029363273
235.43934197944964,259.7075313197389,19.532767131238103
235.23133257915606,259.8462103385923,19.533235233112933
235.02332317886248,259.9848893574457,19.533703334987763
234.8153137785689,260.1235683762991,19.534171436862593
234.60730437827533,260.2622473951525,19.534639538737423
234.39929497798175,260.4009264140059,19.535107640612253
234.19128557768818,260.5396054328593,19.535575742487083
233.9832761773946,260.67828445171267,19.536043844361913
233.77526677710102,260.81696347056607,19.536511946236743
233.56725737680745,260.95564248941946,19.536980048111573
233.35924797651387,261.09432150827286,19.537448149986403
233.1512385762203,261.23300052712625,19.537916251861233
232.94322917592672,261.37167954597965,19.538384353736063
232.73521977563314,261.51035856483304,19.538852455610893
232.52721037533956,261.64903758368644,19.539320557485723
232.319200975046,261.78771660253983,19.539788659360553
232.1111915747524,261.9263956213932,19.540256761235383
231.90318217445883,262.0650746402466,19.540724863110214
231.69517277416526,262.2037536591,19.541192964985044
231.48716337387168,262.3424326779534,19.541661066859874
231.2791539735781,262.4811116968068,19.542129168734704
231.07114457328453,262.6197907156602,19.542597270609534
230.86313517299095,262.7584697345136,19.543065372484364
230.65512577269737,262.897148753367,19.543533474359194
230.4471163724038,263.0358277722204,19.544001576234024
230.23910697211022,263.1745067910738,19.544469678108854
230.03109757181664,263.3131858099272,19.544937779983684
229.82308817152307,263.4518648287806,19.545405881858514
229.6150787712295,263.59054384763397,19.545873983733344
229.40706937093591,263.72922286648736,19.546342085608174
229.19905997064234,263.86790188534076,19.546810187483004
228.99105057034876,264.00658090419415,19.547278289357834
228.78304117005518,264.14525992304755,19.547746391232664
228.5750317697616,264.28393894190094,19.548214493107494
228.36702236946803,264.42261796075434,19.548682594982324
228.15901296917446,264.56129697960773,19.549150696857154
227.95100356888088,264.6999759984611,19.549618798731984
227.7429941685873,264.8386550173145,19.550086900606814
227.53498476829373,264.9773340361679,19.550555002481644
227.32697536800015,265.1160130550213,19.551023104356474
227.11896596770657,265.2546920738747,19.551491206231304
226.910956567413,265.3933710927281,19.551959308106134
226.70294716711942,265.5320501115815,19.552427409980965
226.49493776682584,265.6707291304349,19.552895511855795
226.28692836653227,265.8094081492883,19.553363613730625
226.0789189662387,265.9480871681417,19.553831715605455
225.8709095659451,266.0867661869951,19.554299817480285
225.66290016565154,266.2254452058485,19.554767919355115
225.45489076535796,266.36412422470187,19.555236021229945
225.24688136506438,266.50280324355526,19.555704123104775
225.0388719647708,266.64148226240866,19.556172224979605
224.83086256447723,266.78016128126205,19.556640326854435
224.62285316418365,266.91884030011545,19.557108428729265
224.41484376389008,267.05751931896884,19.557576530604095
224.2068343635965,267.19619833782224,19.558044632478925
223.99882496330292,267.33487735667563,19.558512734353755
223.79081556300935,267.47355637552903,19.558980836228585
223.58280616271577,267.6122353943824,19.559448938103415
223.3747967624222,267.7509144132358,19.559917039978245
223.16678736212862,267.8895934320892,19.560385141853075
222.95877796183504,268.0282724509426,19.560853243727905
222.75076856154146,268.166951469796,19.561321345602735
222.5427591612479,268.3056304886494,19.561789447477565
222.3347497609543,268.4443095075028,19.562257549352395
222.12674036066073,268.5829885263562,19.562725651227225
221.91873096036716,268.7216675452096,19.563193753102055
221.71072156007358,268.860346564063,19.563661854976885
221.50271215978,268.9990255829164,19.564129956851716
221.29470275948643,269.13770460176977,19.564598058726546
221.08669335919285,269.27638362062316,19.565066160601376
220.87868395889927,269.41506263947656,19.565534262476206
220.6706745586057,269.55374165832995,19.566002364351036
220.46266515831212,269.69242067718335,19.566470466225866
220.25465575801854,269.83109969603674,19.566938568100696
220.04664635772497,269.96977871489014,19.567406669975526
219.8386369574314,270.10845773374353,19.567874771850356
219.6306275571378,270.24713675259693,19.568342873725186
219.42261815684424,270.3858157714503,19.568810975600016
219.21460875655066,270.5244947903037,19.569279077474846
219.00659935625708,270.6631738091571,19.569747179349676
218.7985899559635,270.8018528280105,19.570215281224506
218.59058055566993,270.9405318468639,19.570683383099336
218.38257115537635,271.0792108657173,19.571151484974166
218.17456175508278,271.2178898845707,19.571619586848996
217.9665523547892,271.3565689034241,19.572087688723826
217.75854295449562,271.4952479222775,19.572555790598656
217.55053355420205,271.6339269411309,19.573023892473486
217.34252415390847,271.7726059599843,19.573491994348316
217.1345147536149,271.91128497883767,19.573960096223146
216.92650535332132,272.04996399769107,19.574428198097976
216.71849595302774,272.18864301654446,19.574896299972806
216.51048655273416,272.32732203539786,19.575364401847636
216.3024771524406,272.46600105425125,19.575832503722467
216.094467752147,272.60468007310465,19.576300605597297
215.88645835185343,272.74335909195804,19.576768707472127
215.67844895155986,272.88203811081144,19.577236809346957
215.47043955126628,273.02071712966483,19.577704911221787
215.2624301509727,273.1593961485182,19.578173013096617
215.05442075067913,273.2980751673716,19.578641114971447
214.84641135038555,273.436754186225,19.579109216846277
214.63840195009197,273.5754332050784,19.579577318721107
214.4303925497984,273.7141122239318,19.580045420595937
214.22238314950482,273.8527912427852,19.580513522470767
214.01437374921125,273.9914702616386,19.580981624345597
213.80636434891767,274.130149280492,19.581449726220427
213.5983549486241,274.2688282993454,19.581917828095257
213.39034554833052,274.4075073181988,19.582385929970087
213.18233614803694,274.5461863370522,19.582854031844917
212.97432674774336,274.6848653559056,19.583322133719747
212.76631734744979,274.82354437475897,19.583790235594577
212.5583079471562,274.96222339361236,19.584258337469407
212.35029854686263,275.10090241246576,19.584726439344237
212.14228914656906,275.23958143131915,19.585194541219067
211.93427974627548,275.37826045017255,19.585662643093897
211.7262703459819,275.51693946902594,19.586130744968727
211.51826094568833,275.65561848787934,19.586598846843557
211.31025154539475,275.79429750673273,19.587066948718387
211.10224214510117,275.9329765255861,19.587535050593218
210.8942327448076,276.0716555444395,19.588003152468048
210.68622334451402,276.2103345632929,19.588471254342878
210.47821394422044,276.3490135821463,19.588939356217708
210.27020454392687,276.4876926009997,19.589407458092538
210.0621951436333,276.6263716198531,19.589875559967368
209.8541857433397,276.7650506387065,19.590343661842198
209.64617634304614,276.9037296575599,19.590811763717028
209.43816694275256,277.0424086764133,19.591279865591858
209.23015754245898,277.1810876952667,19.591747967466688
209.0221481421654,277.3197667141201,19.592216069341518
208.81413874187183,277.4584457329735,19.592684171216348
208.60612934157825,277.59712475182687,19.593152273091178
208.39811994128468,277.73580377068026,19.593620374966008
208.1901105409911,277.87448278953366,19.594088476840838
207.98210114069752,278.01316180838705,19.594556578715668
207.77409174040395,278.15184082724045,19.595024680590498
207.56608234011037,278.29051984609384,19.595492782465328
207.3580729398168,278.42919886494724,19.59596088434016
207.15006353952322,278.56787788380063,19.59642898621499
206.94205413922964,278.70655690265403,19.59689708808982
206.73404473893606,278.8452359215074,19.59736518996465
206.5260353386425,278.9839149403608,19.59783329183948
206.3180259383489,279.1225939592142,19.59830139371431
206.11001653805533,279.2612729780676,19.59876949558914
205.90200713776176,279.399951996921,19.59923759746397
205.69399773746818,279.5386310157744,19.5997056993388
205.4859883371746,279.6773100346278,19.60017380121363
205.27797893688103,279.8159890534812,19.60064190308846
205.06996953658745,279.9546680723346,19.60111000496329
204.86196013629387,280.093347091188,19.60157810683812
204.6539507360003,280.2320261100414,19.60204620871295
204.44594133570672,280.37070512889477,19.60251431058778
204.23793193541314,280.50938414774816,19.60298241246261
204.0299225351196,280.64806316660156,19.60345051433744
203.82191313482605,280.78674218545495,19.60391861621227
203.6139037345325,280.92542120430835,19.6043867180871
203.40589433423895,281.06410022316174,19.60485481996193
203.1978849339454,281.20277924201514,19.60532292183676
202.98987553365185,281.34145826086854,19.60579102371159
202.7818661333583,281.48013727972193,19.60625912558642
202.57385673306476,281.6188162985753,19.60672722746125
202.3658473327712,281.7574953174287,19.60719532933608
202.15783793247766,281.8961743362821,19.60766343121091
201.9498285321841,282.0348533551355,19.60813153308574
201.74181913189057,282.1735323739889,19.60859963496057
201.53380973159702,282.3122113928423,19.6090677368354
201.32580033130347,282.4508904116957,19.60953583871023
201.11779093100992,282.5895694305491,19.61000394058506
200.90978153071637,282.7282484494025,19.61047204245989
200.70177213042282,282.8669274682559,19.61094014433472
200.49376273012928,283.0056064871093,19.61140824620955
200.28575332983573,283.14428550596267,19.61187634808438
200.07774392954218,283.28296452481607,19.61234444995921
199.86973452924863,283.42164354366946,19.61281255183404
199.66172512895508,283.56032256252286,19.61328065370887
199.45371572866154,283.69900158137625,19.6137487555837
199.245706328368,283.83768060022965,19.61421685745853
199.03769692807444,283.97635961908304,19.61468495933336
198.8296875277809,284.11503863793644,19.61515306120819
198.62167812748734,284.25371765678983,19.61562116308302
198.4136687271938,284.3923966756432,19.61608926495785
198.20565932690025,284.5310756944966,19.61655736683268
197.9976499266067,284.66975471335,19.61702546870751
197.78964052631315,284.8084337322034,19.61749357058234
197.5816311260196,284.9471127510568,19.61796167245717
197.37362172572605,285.0857917699102,19.618429774332
197.1656123254325,285.2244707887636,19.61889787620683
196.95760292513896,285.363149807617,19.61936597808166
196.7495935248454,285.5018288264704,19.61983407995649
196.54158412455186,285.6405078453238,19.62030218183132
196.3335747242583,285.7791868641772,19.62077028370615
196.12556532396476,285.9178658830306,19.62123838558098
195.91755592367122,286.05654490188397,19.62170648745581
195.70954652337767,286.19522392073736,19.62217458933064
195.50153712308412,286.33390293959076,19.62264269120547
195.29352772279057,286.47258195844415,19.6231107930803
195.08551832249702,286.61126097729755,19.62357889495513
194.87750892220348,286.74993999615094,19.62404699682996
194.66949952190993,286.88861901500434,19.62451509870479
194.46149012161638,287.02729803385773,19.62498320057962
194.25348072132283,287.1659770527111,19.62545130245445
194.04547132102928,287.3046560715645,19.62591940432928
193.83746192073573,287.4433350904179,19.62638750620411
193.6294525204422,287.5820141092713,19.62685560807894
193.42144312014864,287.7206931281247,19.62732370995377
193.2134337198551,287.8593721469781,19.6277918118286
193.00542431956154,287.9980511658315,19.62825991370343
192.797414919268,288.1367301846849,19.62872801557826
192.58940551897444,288.2754092035383,19.62919611745309
192.3813961186809,288.4140882223917,19.62966421932792
192.17338671838735,288.5527672412451,19.63013232120275
191.9653773180938,288.6914462600985,19.63060042307758
191.75736791780025,288.83012527895187,19.63106852495241
191.5493585175067,288.96880429780526,19.63153662682724
191.34134911721316,289.10748331665866,19.63200472870207
191.1333397169196,289.24616233551205,19.6324728305769
190.92533031662606,289.38484135436545,19.63294093245173
190.7173209163325,289.52352037321884,19.63340903432656
190.50931151603896,289.66219939207224,19.63387713620139
190.30130211574541,289.80087841092563,19.63434523807622
190.09329271545187,289.93955742977903,19.63481333995105
189.88528331515832,290.0782364486324,19.63528144182588
189.67727391486477,290.2169154674858,19.63574954370071
189.46926451457122,290.3555944863392,19.63621764557554
189.26125511427767,290.4942735051926,19.63668574745037
189.05324571398413,290.632952524046,19.637153849325202
188.84523631369058,290.7716315428994,19.637621951200032
188.63722691339703,290.9103105617528,19.638090053074862
188.42921751310348,291.0489895806062,19.638558154949692
188.22120811280993,291.1876685994596,19.639026256824522
188.01319871251638,291.326347618313,19.639494358699352
187.80518931222284,291.4650266371664,19.639962460574182
187.5971799119293,291.60370565601977,19.640430562449012
187.38917051163574,291.74238467487316,19.640898664323842
187.1811611113422,291.88106369372656,19.641366766198672
186.97315171104864,292.01974271257995,19.641834868073502
186.7651423107551,292.15842173143335,19.642302969948332
186.55713291046155,292.29710075028675,19.642771071823162
186.349123510168,292.43577976914014,19.643239173697992
186.14111410987445,292.57445878799354,19.643707275572822
185.9331047095809,292.71313780684693,19.644175377447652
185.72509530928735,292.8518168257003,19.644643479322482
185.5170859089938,292.9904958445537,19.645111581197312
185.30907650870026,293.1291748634071,19.645579683072143
185.1010671084067,293.2678538822605,19.646047784946973
184.89305770811316,293.4065329011139,19.646515886821803
184.6850483078196,293.5452119199673,19.646983988696633
184.47703890752607,293.6838909388207,19.647452090571463
184.26902950723252,293.8225699576741,19.647920192446293
184.06102010693897,293.9612489765275,19.648388294321123
183.85301070664542,294.0999279953809,19.648856396195953
183.64500130635187,294.2386070142343,19.649324498070783
183.43699190605832,294.37728603308767,19.649792599945613
183.22898250576478,294.51596505194107,19.650260701820443
183.02097310547123,294.65464407079446,19.650728803695273
182.81296370517768,294.79332308964786,19.651196905570103
182.60495430488413,294.93200210850125,19.651665007444933
182.39694490459058,295.07068112735465,19.652133109319763
182.18893550429704,295.20936014620804,19.652601211194593
181.9809261040035,295.34803916506144,19.653069313069423
181.77291670370994,295.48671818391483,19.653537414944253
181.5649073034164,295.6253972027682,19.654005516819083
181.35689790312284,295.7640762216216,19.654473618693913
181.1488885028293,295.902755240475,19.654941720568743
180.94087910253575,296.0414342593284,19.655409822443573
180.7328697022422,296.1801132781818,19.655877924318403
180.52486030194865,296.3187922970352,19.656346026193233
180.3168509016551,296.4574713158886,19.656814128068063
180.10884150136155,296.596150334742,19.657282229942894
179.900832101068,296.7348293535954,19.657750331817724
179.69282270077446,296.8735083724488,19.658218433692554
179.4848133004809,297.0121873913022,19.658686535567384
179.27680390018736,297.1508664101556,19.659154637442214
179.0687944998938,297.28954542900897,19.659622739317044
178.86078509960026,297.42822444786236,19.66009084119187
178.65277569930672,297.56690346671576,19.6605589430667
178.44476629901317,297.70558248556915,19.661027044941527
178.23675689871962,297.84426150442255,19.661495146816357
178.02874749842607,297.98294052327594,19.661963248691183
177.82073809813252,298.12161954212934,19.662431350566013
177.61272869783897,298.26029856098273,19.66289945244084
177.40471929754543,298.3989775798361,19.66336755431567
177.19670989725188,298.5376565986895,19.663835656190496
176.98870049695833,298.6763356175429,19.664303758065326
176.78069109666478,298.8150146363963,19.664771859940153
176.57268169637123,298.9536936552497,19.665239961814983
176.36467229607769,299.0923726741031,19.66570806368981
176.15666289578414,299.2310516929565,19.66617616556464
175.9486534954906,299.3697307118099,19.666644267439466
175.74064409519704,299.5084097306633,19.667112369314296
175.5326346949035,299.6470887495167,19.667580471189122
175.32462529460994,299.7857677683701,19.668048573063952
175.1166158943164,299.9244467872235,19.66851667493878
174.90860649402285,300.06312580607687,19.66898477681361
174.7005970937293,300.20180482493026,19.669452878688436
174.49258769343575,300.34048384378366,19.669920980563266
174.2845782931422,300.47916286263705,19.670389082438092
174.07656889284866,300.61784188149045,19.670857184312922
173.8685594925551,300.75652090034384,19.67132528618775
173.66055009226156,300.89519991919724,19.67179338806258
173.452540691968,301.03387893805063,19.672261489937405
173.24453129167446,301.17255795690403,19.672729591812235
173.03652189138091,301.3112369757574,19.67319769368706
172.82851249108737,301.4499159946108,19.67366579556189
172.62050309079382,301.5885950134642,19.674133897436718
172.41249369050027,301.7272740323176,19.674601999311545
172.20448429020672,301.865953051171,19.675070101186375
171.99647488991317,302.0046320700244,19.6755382030612
171.78846548961963,302.1433110888778,19.67600630493603
171.58045608932608,302.2819901077312,19.676474406810858
171.37244668903253,302.4206691265846,19.676942508685688
171.16443728873898,302.559348145438,19.677410610560514
170.95642788844543,302.6980271642914,19.677878712435344
170.74841848815188,302.83670618314477,19.67834681431017
170.54040908785834,302.97538520199817,19.678814916185
170.3323996875648,303.11406422085156,19.679283018059827
170.12439028727124,303.25274323970496,19.679751119934657
169.9163808869777,303.39142225855835,19.680219221809484
169.70837148668414,303.53010127741175,19.680687323684314
169.5003620863906,303.66878029626514,19.68115542555914
169.29235268609705,303.80745931511854,19.68162352743397
169.0843432858035,303.94613833397193,19.682091629308797
168.87633388550995,304.0848173528253,19.682559731183627
168.6683244852164,304.2234963716787,19.683027833058453
168.46031508492285,304.3621753905321,19.683495934933283
168.2523056846293,304.5008544093855,19.68396403680811
168.04429628433576,304.6395334282389,19.68443213868294
167.8362868840422,304.7782124470923,19.684900240557766
167.62827748374866,304.9168914659457,19.685368342432596
167.4202680834551,305.0555704847991,19.685836444307423
167.21225868316156,305.1942495036525,19.686304546182253
167.00424928286802,305.3329285225059,19.68677264805708
166.79623988257447,305.4716075413593,19.68724074993191
166.58823048228092,305.61028656021267,19.687708851806736
166.38022108198737,305.74896557906607,19.688176953681566
166.17221168169382,305.88764459791946,19.688645055556393
165.96420228140028,306.02632361677286,19.689113157431223
165.75619288110673,306.16500263562625,19.68958125930605
165.54818348081318,306.30368165447965,19.69004936118088
165.34017408051963,306.44236067333304,19.690517463055706
165.13216468022608,306.58103969218644,19.690985564930536
164.92415527993253,306.71971871103983,19.691453666805362
164.716145879639,306.8583977298932,19.69192176868019
164.50813647934544,306.9970767487467,19.69238987055502
164.3001270790519,307.13575576760013,19.692857972429845
164.09211767875834,307.2744347864535,19.693326074304675
163.8841082784648,307.4131138053069,19.6937941761795
163.67609887817125,307.5517928241603,19.69426227805433
163.4680894778777,307.6904718430137,19.694730379929158
163.26008007758415,307.82915086186716,19.69519848180399
163.0520706772906,307.9678298807206,19.695666583678815
162.84406127699705,308.106508899574,19.696134685553645
162.6360518767035,308.2451879184274,19.69660278742847
162.42804247640996,308.3838669372808,19.6970708893033
162.2200330761164,308.52254595613425,19.697538991178128
162.01202367582286,308.6612249749877,19.698007093052958
161.8040142755293,308.7999039938411,19.698475194927784
161.59600487523576,308.9385830126945,19.698943296802614
161.38799547494222,309.0772620315479,19.69941139867744
161.17998607464867,309.2159410504013,19.69987950055227
160.97197667435512,309.3546200692547,19.700347602427097
160.76396727406157,309.49329908810813,19.700815704301927
160.55595787376802,309.6319781069616,19.701283806176754
160.34794847347447,309.770657125815,19.701751908051584
160.13993907318093,309.9093361446684,19.70222000992641
159.93192967288738,310.04801516352177,19.70268811180124
159.72392027259383,310.1866941823752,19.703156213676067
159.51591087230028,310.3253732012286,19.703624315550897
159.30790147200673,310.46405222008207,19.704092417425723
159.09989207171319,310.60273123893546,19.704560519300554
158.89188267141964,310.74141025778886,19.70502862117538
158.6838732711261,310.8800892766423,19.70549672305021
158.47586387083254,311.0187682954957,19.705964824925037
158.267854470539,311.15744731434916,19.706432926799867
158.05984507024544,311.29612633320255,19.706901028674693
157.8518356699519,311.43480535205595,19.707369130549523
157.64382626965835,311.5734843709094,19.70783723242435
157.4358168693648,311.7121633897628,19.70830533429918
157.22780746907125,311.85084240861624,19.708773436174006
157.0197980687777,311.98952142746964,19.709241538048836
156.81178866848416,312.12820044632304,19.709709639923663
156.6037792681906,312.2668794651765,19.710177741798493
156.39576986789706,312.4055584840299,19.71064584367332
156.1877604676035,312.5442375028833,19.71111394554815
155.97975106730996,312.68291652173673,19.711582047422976
155.7717416670164,312.8215955405901,19.712050149297806
155.56373226672287,312.9602745594435,19.712518251172632
155.35572286642932,313.0989535782969,19.712986353047462
155.14771346613577,313.23763259715037,19.71345445492229
154.93970406584222,313.37631161600376,19.71392255679712
154.73169466554867,313.5149906348572,19.714390658671945
154.52368526525512,313.6536696537106,19.714858760546775
154.31567586496158,313.792348672564,19.715326862421602
154.10766646466803,313.93102769141746,19.715794964296432
153.89965706437448,314.0697067102709,19.71626306617126
153.69164766408093,314.2083857291243,19.71673116804609
153.48363826378738,314.3470647479777,19.717199269920915
153.27562886349384,314.4857437668311,19.717667371795745
153.0676194632003,314.6244227856845,19.71813547367057
152.85961006290674,314.76310180453794,19.7186035755454
152.6516006626132,314.90178082339133,19.719071677420228
152.44359126231964,315.0404598422448,19.719539779295058
152.2355818620261,315.1791388610982,19.720007881169884
152.02757246173255,315.31781787995163,19.720475983044714
151.819563061439,315.456496898805,19.72094408491954
151.61155366114545,315.5951759176584,19.72141218679437
151.4035442608519,315.7338549365119,19.721880288669198
151.19553486055835,315.87253395536527,19.722348390544028
150.9875254602648,316.01121297421867,19.722816492418854
150.77951605997126,316.14989199307206,19.72328459429368
150.5715066596777,316.2885710119255,19.72375269616851
150.36349725938416,316.42725003077896,19.724220798043337
150.1554878590906,316.56592904963236,19.724688899918167
149.94747845879706,316.70460806848575,19.725157001792994
149.73946905850352,316.84328708733915,19.725625103667824
149.53145965820997,316.9819661061926,19.72609320554265
149.32345025791642,317.12064512504605,19.72656130741748
149.11544085762287,317.25932414389945,19.727029409292307
148.90743145732932,317.39800316275284,19.727497511167137
148.69942205703578,317.53668218160624,19.727965613041963
148.49141265674223,317.6753612004597,19.728433714916793
148.28340325644868,317.8140402193131,19.72890181679162
148.07539385615513,317.9527192381665,19.72936991866645
147.86738445586158,318.09139825701993,19.729838020541276
147.65937505556803,318.2300772758733,19.730306122416106
147.4513656552745,318.3687562947267,19.730774224290933
147.24335625498094,318.5074353135801,19.731242326165763
147.0353468546874,318.64611433243357,19.73171042804059
146.82733745439384,318.784793351287,19.73217852991542
146.6193280541003,318.9234723701404,19.732646631790246
146.41131865380675,319.0621513889938,19.733114733665076
146.2033092535132,319.2008304078472,19.733582835539902
145.99529985321965,319.33950942670066,19.734050937414732
145.7872904529261,319.47818844555405,19.73451903928956
145.57928105263255,319.61686746440745,19.73498714116439
145.371271652339,319.7555464832609,19.735455243039215
145.16326225204546,319.8942255021143,19.735923344914045
144.9552528517519,320.0329045209677,19.736391446788872
144.74724345145836,320.17158353982114,19.736859548663702
144.5392340511648,320.31026255867454,19.73732765053853
144.33122465087126,320.448941577528,19.73779575241336
144.12321525057772,320.5876205963814,19.738263854288185
143.91520585028417,320.7262996152348,19.738731956163015
143.70719644999062,320.86497863408823,19.73920005803784
143.49918704969707,321.0036576529416,19.73966815991267
143.29117764940352,321.1423366717951,19.740136261787498
143.08316824910997,321.2810156906485,19.740604363662328
142.87515884881643,321.41969470950187,19.741072465537155
142.66714944852288,321.5583737283553,19.741540567411985
142.45914004822933,321.6970527472087,19.74200866928681
142.25113064793578,321.83573176606217,19.74247677116164
142.04312124764223,321.97441078491556,19.742944873036468
141.83511184734868,322.11308980376896,19.743412974911298
141.62710244705514,322.25176882262235,19.743881076786124
141.4190930467616,322.39044784147575,19.744349178660954
141.21108364646804,322.5291268603292,19.74481728053578
141.0030742461745,322.6678058791826,19.74528538241061
140.79506484588094,322.80648489803605,19.745753484285437
140.5870554455874,322.94516391688944,19.746221586160267
140.37904604529385,323.08384293574284,19.746689688035094
140.1710366450003,323.22252195459623,19.747157789909924
139.96302724470675,323.3612009734497,19.74762589178475
139.7550178444132,323.49987999230314,19.74809399365958
139.54700844411965,323.63855901115653,19.748562095534407
139.3389990438261,323.7772380300099,19.749030197409237
139.13098964353256,323.9159170488633,19.749498299284063
138.922980243239,324.0545960677168,19.749966401158893
138.71497084294546,324.1932750865702,19.75043450303372
138.5069614426519,324.3319541054236,19.75090260490855
138.29895204235837,324.470633124277,19.751370706783376
138.09094264206482,324.6093121431304,19.751838808658206
137.88293324177127,324.74799116198386,19.752306910533033
137.67492384147772,324.88667018083726,19.75277501240786
137.46691444118417,325.0253491996907,19.75324311428269
137.25890504089062,325.1640282185441,19.753711216157516
137.05089564059708,325.3027072373975,19.754179318032346
136.84288624030353,325.4413862562509,19.754647419907172
136.63487684000998,325.58006527510435,19.755115521782002
